condition_id,source_year,source_week,game_id,play_id,nfl_id,n_rows_in_condition
109463,2023,3,2023092408,840,52536,1
109425,2023,3,2023092408,840,52624,1
38339,2023,3,2023092408,840,53503,1
109421,2023,3,2023092408,840,53592,1
109436,2023,3,2023092408,840,54578,1
109443,2023,3,2023092408,840,55889,1
109476,2023,3,2023092408,911,40107,1
109469,2023,3,2023092408,911,40166,1
109482,2023,3,2023092408,911,44839,1
109506,2023,3,2023092408,911,44852,1
109472,2023,3,2023092408,911,44976,1
109478,2023,3,2023092408,911,46190,1
109499,2023,3,2023092408,911,47859,1
109493,2023,3,2023092408,911,53553,1
109491,2023,3,2023092408,911,54481,1
109487,2023,3,2023092408,911,54563,1
109501,2023,3,2023092408,911,54609,1
109466,2023,3,2023092408,911,54650,1
109524,2023,3,2023092408,990,40107,1
109515,2023,3,2023092408,990,40166,1
109536,2023,3,2023092408,990,44839,1
109521,2023,3,2023092408,990,44976,1
109527,2023,3,2023092408,990,46190,1
109560,2023,3,2023092408,990,47859,1
109550,2023,3,2023092408,990,54481,1
109533,2023,3,2023092408,990,54554,1
109542,2023,3,2023092408,990,54563,1
109556,2023,3,2023092408,990,54609,1
109546,2023,3,2023092408,990,54614,1
109509,2023,3,2023092408,990,54650,1
109577,2023,3,2023092408,1042,40107,1
109566,2023,3,2023092408,1042,40166,1
109591,2023,3,2023092408,1042,44839,1
109603,2023,3,2023092408,1042,44852,1
109574,2023,3,2023092408,1042,44976,1
109584,2023,3,2023092408,1042,46190,1
109598,2023,3,2023092408,1042,52474,1
109610,2023,3,2023092408,1042,53511,1
109612,2023,3,2023092408,1042,54481,1
109587,2023,3,2023092408,1042,54554,1
109615,2023,3,2023092408,1042,54609,1
109620,2023,3,2023092408,1042,54614,1
109563,2023,3,2023092408,1042,54650,1
109633,2023,3,2023092408,1065,40107,1
109648,2023,3,2023092408,1065,44839,1
109659,2023,3,2023092408,1065,44852,1
109631,2023,3,2023092408,1065,44976,1
109637,2023,3,2023092408,1065,46190,1
109656,2023,3,2023092408,1065,52474,1
109665,2023,3,2023092408,1065,53511,1
109671,2023,3,2023092408,1065,54481,1
109643,2023,3,2023092408,1065,54554,1
109674,2023,3,2023092408,1065,54609,1
109680,2023,3,2023092408,1065,54614,1
109625,2023,3,2023092408,1065,54650,1
109695,2023,3,2023092408,1121,40107,1
109688,2023,3,2023092408,1121,40166,1
109705,2023,3,2023092408,1121,44839,1
109691,2023,3,2023092408,1121,44976,1
109696,2023,3,2023092408,1121,46190,1
109728,2023,3,2023092408,1121,47859,1
109717,2023,3,2023092408,1121,53553,1
109711,2023,3,2023092408,1121,54481,1
109699,2023,3,2023092408,1121,54554,1
109731,2023,3,2023092408,1121,54609,1
109737,2023,3,2023092408,1121,54614,1
109683,2023,3,2023092408,1121,54650,1
109770,2023,3,2023092408,1197,42489,1
109755,2023,3,2023092408,1197,43373,1
109771,2023,3,2023092408,1197,46076,1
109759,2023,3,2023092408,1197,47809,1
109741,2023,3,2023092408,1197,47871,1
109763,2023,3,2023092408,1197,47879,1
109767,2023,3,2023092408,1197,52536,1
109752,2023,3,2023092408,1197,52624,1
109740,2023,3,2023092408,1197,53503,1
109745,2023,3,2023092408,1197,53592,1
109776,2023,3,2023092408,1197,54613,1
109748,2023,3,2023092408,1197,55880,1
109842,2023,3,2023092408,1338,40129,1
109850,2023,3,2023092408,1338,42489,1
109816,2023,3,2023092408,1338,43373,1
109853,2023,3,2023092408,1338,46076,1
109861,2023,3,2023092408,1338,46671,1
109791,2023,3,2023092408,1338,47871,1
109810,2023,3,2023092408,1338,52624,1
109803,2023,3,2023092408,1338,53448,1
109783,2023,3,2023092408,1338,53503,1
109798,2023,3,2023092408,1338,53592,1
109822,2023,3,2023092408,1338,54578,1
109830,2023,3,2023092408,1338,55889,1
109917,2023,3,2023092408,1368,42489,1
109887,2023,3,2023092408,1368,43373,1
109911,2023,3,2023092408,1368,46076,1
109909,2023,3,2023092408,1368,46671,1
109867,2023,3,2023092408,1368,47871,1
109897,2023,3,2023092408,1368,47879,1
109904,2023,3,2023092408,1368,48415,1
109883,2023,3,2023092408,1368,52624,1
109866,2023,3,2023092408,1368,53503,1
109870,2023,3,2023092408,1368,53592,1
109890,2023,3,2023092408,1368,54578,1
109876,2023,3,2023092408,1368,55880,1
109945,2023,3,2023092408,1442,42489,1
109935,2023,3,2023092408,1442,43373,1
109948,2023,3,2023092408,1442,46076,1
109922,2023,3,2023092408,1442,47871,1
109939,2023,3,2023092408,1442,47879,1
109950,2023,3,2023092408,1442,48415,1
109943,2023,3,2023092408,1442,52536,1
109933,2023,3,2023092408,1442,52624,1
109930,2023,3,2023092408,1442,53448,1
109920,2023,3,2023092408,1442,53503,1
109925,2023,3,2023092408,1442,53592,1
109927,2023,3,2023092408,1442,55880,1
109990,2023,3,2023092408,1525,42489,1
109967,2023,3,2023092408,1525,43373,1
109987,2023,3,2023092408,1525,46076,1
109954,2023,3,2023092408,1525,47871,1
109977,2023,3,2023092408,1525,47879,1
109980,2023,3,2023092408,1525,52536,1
109962,2023,3,2023092408,1525,52624,1
109959,2023,3,2023092408,1525,53448,1
109952,2023,3,2023092408,1525,53503,1
109957,2023,3,2023092408,1525,53592,1
109986,2023,3,2023092408,1525,54528,1
109969,2023,3,2023092408,1525,54578,1
109973,2023,3,2023092408,1525,55889,1
110002,2023,3,2023092408,1574,43373,1
40697,2023,3,2023092408,1574,46076,1
110018,2023,3,2023092408,1574,46671,1
109994,2023,3,2023092408,1574,47871,1
110006,2023,3,2023092408,1574,47879,1
110008,2023,3,2023092408,1574,52536,1
110001,2023,3,2023092408,1574,52624,1
110000,2023,3,2023092408,1574,53448,1
109991,2023,3,2023092408,1574,53503,1
109996,2023,3,2023092408,1574,53592,1
110013,2023,3,2023092408,1574,54528,1
109999,2023,3,2023092408,1574,55880,1
110003,2023,3,2023092408,1574,55889,1
110028,2023,3,2023092408,1674,40107,1
110023,2023,3,2023092408,1674,40166,1
110036,2023,3,2023092408,1674,44839,1
110044,2023,3,2023092408,1674,44852,1
110025,2023,3,2023092408,1674,44976,1
110030,2023,3,2023092408,1674,46190,1
110052,2023,3,2023092408,1674,47859,1
110039,2023,3,2023092408,1674,52474,1
110047,2023,3,2023092408,1674,54481,1
110033,2023,3,2023092408,1674,54554,1
110050,2023,3,2023092408,1674,54609,1
110042,2023,3,2023092408,1674,54614,1
110021,2023,3,2023092408,1674,54650,1
110063,2023,3,2023092408,1699,40107,1
110057,2023,3,2023092408,1699,40166,1
110068,2023,3,2023092408,1699,44839,1
1365,2023,3,2023092408,1699,44852,1
110059,2023,3,2023092408,1699,44976,1
110064,2023,3,2023092408,1699,46190,1
110075,2023,3,2023092408,1699,47859,1
110070,2023,3,2023092408,1699,52474,1
110072,2023,3,2023092408,1699,54481,1
110067,2023,3,2023092408,1699,54554,1
110076,2023,3,2023092408,1699,54609,1
110079,2023,3,2023092408,1699,54614,1
110054,2023,3,2023092408,1699,54650,1
110093,2023,3,2023092408,1724,40107,1
110085,2023,3,2023092408,1724,40166,1
110088,2023,3,2023092408,1724,43298,1
110102,2023,3,2023092408,1724,44839,1
110109,2023,3,2023092408,1724,44852,1
110097,2023,3,2023092408,1724,46190,1
110117,2023,3,2023092408,1724,47859,1
110126,2023,3,2023092408,1724,52474,1
110113,2023,3,2023092408,1724,54481,1
110101,2023,3,2023092408,1724,54554,1
110119,2023,3,2023092408,1724,54609,1
110106,2023,3,2023092408,1724,54614,1
110082,2023,3,2023092408,1724,54650,1
110156,2023,3,2023092408,1803,42489,1
110142,2023,3,2023092408,1803,43373,1
110157,2023,3,2023092408,1803,46076,1
110130,2023,3,2023092408,1803,47871,1
110147,2023,3,2023092408,1803,47879,1
110161,2023,3,2023092408,1803,48415,1
110150,2023,3,2023092408,1803,52536,1
110140,2023,3,2023092408,1803,52624,1
110138,2023,3,2023092408,1803,53448,1
110128,2023,3,2023092408,1803,53503,1
110133,2023,3,2023092408,1803,53592,1
110152,2023,3,2023092408,1803,54528,1
110136,2023,3,2023092408,1803,55880,1
110209,2023,3,2023092408,1826,40129,1
110215,2023,3,2023092408,1826,42489,1
110185,2023,3,2023092408,1826,43373,1
110218,2023,3,2023092408,1826,46076,1
110174,2023,3,2023092408,1826,47871,1
110201,2023,3,2023092408,1826,47879,1
110222,2023,3,2023092408,1826,52536,1
110182,2023,3,2023092408,1826,52624,1
110167,2023,3,2023092408,1826,53503,1
110177,2023,3,2023092408,1826,53592,1
110190,2023,3,2023092408,1826,54578,1
110196,2023,3,2023092408,1826,55889,1
110257,2023,3,2023092408,1849,40129,1
110262,2023,3,2023092408,1849,42489,1
110241,2023,3,2023092408,1849,43373,1
110265,2023,3,2023092408,1849,46076,1
110226,2023,3,2023092408,1849,47871,1
110271,2023,3,2023092408,1849,48415,1
110251,2023,3,2023092408,1849,52536,1
110238,2023,3,2023092408,1849,52624,1
110224,2023,3,2023092408,1849,53503,1
110229,2023,3,2023092408,1849,53592,1
110243,2023,3,2023092408,1849,54578,1
110232,2023,3,2023092408,1849,55880,1
110247,2023,3,2023092408,1849,55889,1
110291,2023,3,2023092408,2043,40107,1
110282,2023,3,2023092408,2043,40166,1
110300,2023,3,2023092408,2043,44839,1
110312,2023,3,2023092408,2043,44852,1
110285,2023,3,2023092408,2043,44976,1
110296,2023,3,2023092408,2043,46190,1
110319,2023,3,2023092408,2043,47859,1
110277,2023,3,2023092408,2043,53459,1
110316,2023,3,2023092408,2043,54481,1
110309,2023,3,2023092408,2043,54563,1
110323,2023,3,2023092408,2043,54609,1
110328,2023,3,2023092408,2043,54614,1
110275,2023,3,2023092408,2043,54650,1
110342,2023,3,2023092408,2100,40107,1
110334,2023,3,2023092408,2100,40166,1
18402,2023,3,2023092408,2100,44839,1
110361,2023,3,2023092408,2100,44852,1
110337,2023,3,2023092408,2100,44976,1
110346,2023,3,2023092408,2100,46190,1
110372,2023,3,2023092408,2100,47859,1
110359,2023,3,2023092408,2100,52474,1
110368,2023,3,2023092408,2100,53553,1
110364,2023,3,2023092408,2100,54481,1
110354,2023,3,2023092408,2100,54554,1
60574,2023,3,2023092408,2100,54609,1
110331,2023,3,2023092408,2100,54650,1
110387,2023,3,2023092408,2147,40107,1
110379,2023,3,2023092408,2147,40166,1
110389,2023,3,2023092408,2147,44839,1
110391,2023,3,2023092408,2147,44852,1
110385,2023,3,2023092408,2147,44976,1
110409,2023,3,2023092408,2147,52474,1
110376,2023,3,2023092408,2147,53459,1
110394,2023,3,2023092408,2147,53511,1
110401,2023,3,2023092408,2147,53553,1
110397,2023,3,2023092408,2147,54481,1
110404,2023,3,2023092408,2147,54609,1
110374,2023,3,2023092408,2147,54650,1
110418,2023,3,2023092408,2177,40107,1
110414,2023,3,2023092408,2177,40166,1
110427,2023,3,2023092408,2177,44839,1
110435,2023,3,2023092408,2177,44852,1
110416,2023,3,2023092408,2177,44976,1
110420,2023,3,2023092408,2177,46190,1
110437,2023,3,2023092408,2177,47859,1
110430,2023,3,2023092408,2177,52474,1
110441,2023,3,2023092408,2177,54481,1
110424,2023,3,2023092408,2177,54554,1
110439,2023,3,2023092408,2177,54609,1
110433,2023,3,2023092408,2177,54614,1
110411,2023,3,2023092408,2177,54650,1
110456,2023,3,2023092408,2268,40107,1
110448,2023,3,2023092408,2268,40166,1
110471,2023,3,2023092408,2268,44839,1
110505,2023,3,2023092408,2268,44852,1
110453,2023,3,2023092408,2268,44976,1
110461,2023,3,2023092408,2268,46190,1
110496,2023,3,2023092408,2268,47859,1
110479,2023,3,2023092408,2268,52474,1
110491,2023,3,2023092408,2268,53553,1
110485,2023,3,2023092408,2268,54481,1
110464,2023,3,2023092408,2268,54554,1
110498,2023,3,2023092408,2268,54609,1
110444,2023,3,2023092408,2268,54650,1
110561,2023,3,2023092408,2295,42489,1
110531,2023,3,2023092408,2295,43373,1
110550,2023,3,2023092408,2295,46076,1
110518,2023,3,2023092408,2295,47871,1
110545,2023,3,2023092408,2295,52536,1
110527,2023,3,2023092408,2295,52624,1
110513,2023,3,2023092408,2295,53503,1
110525,2023,3,2023092408,2295,53592,1
110538,2023,3,2023092408,2295,54578,1
110602,2023,3,2023092408,2376,42489,1
110586,2023,3,2023092408,2376,43373,1
110606,2023,3,2023092408,2376,46076,1
110571,2023,3,2023092408,2376,47871,1
110611,2023,3,2023092408,2376,52536,1
110582,2023,3,2023092408,2376,52624,1
110577,2023,3,2023092408,2376,53448,1
110565,2023,3,2023092408,2376,53503,1
110575,2023,3,2023092408,2376,53592,1
110595,2023,3,2023092408,2376,54528,1
110593,2023,3,2023092408,2376,54578,1
110710,2023,3,2023092408,2449,42489,1
110654,2023,3,2023092408,2449,43373,1
110704,2023,3,2023092408,2449,46076,1
110623,2023,3,2023092408,2449,47871,1
110679,2023,3,2023092408,2449,48415,1
110689,2023,3,2023092408,2449,52536,1
110647,2023,3,2023092408,2449,52624,1
110639,2023,3,2023092408,2449,53448,1
110615,2023,3,2023092408,2449,53503,1
110628,2023,3,2023092408,2449,53592,1
110700,2023,3,2023092408,2449,54528,1
110633,2023,3,2023092408,2449,55880,1
110664,2023,3,2023092408,2449,55889,1
110724,2023,3,2023092408,2629,40107,1
110718,2023,3,2023092408,2629,40166,1
110731,2023,3,2023092408,2629,44839,1
110741,2023,3,2023092408,2629,44852,1
110720,2023,3,2023092408,2629,44976,1
110726,2023,3,2023092408,2629,46190,1
110755,2023,3,2023092408,2629,47859,1
110762,2023,3,2023092408,2629,52474,1
110748,2023,3,2023092408,2629,54481,1
110730,2023,3,2023092408,2629,54554,1
110757,2023,3,2023092408,2629,54609,1
110735,2023,3,2023092408,2629,54614,1
110715,2023,3,2023092408,2629,54650,1
110819,2023,3,2023092408,2709,42489,1
110785,2023,3,2023092408,2709,43373,1
56807,2023,3,2023092408,2709,46076,1
110770,2023,3,2023092408,2709,47871,1
110796,2023,3,2023092408,2709,47879,1
110803,2023,3,2023092408,2709,48415,1
110781,2023,3,2023092408,2709,52624,1
110779,2023,3,2023092408,2709,53448,1
110766,2023,3,2023092408,2709,53503,1
110775,2023,3,2023092408,2709,53592,1
110812,2023,3,2023092408,2709,54528,1
110790,2023,3,2023092408,2709,54578,1
110863,2023,3,2023092408,2893,42489,1
110838,2023,3,2023092408,2893,43373,1
110867,2023,3,2023092408,2893,46076,1
110824,2023,3,2023092408,2893,47871,1
110850,2023,3,2023092408,2893,47879,1
110855,2023,3,2023092408,2893,52536,1
110835,2023,3,2023092408,2893,52624,1
110831,2023,3,2023092408,2893,53448,1
110822,2023,3,2023092408,2893,53503,1
110827,2023,3,2023092408,2893,53592,1
110870,2023,3,2023092408,2893,54528,1
110841,2023,3,2023092408,2893,54578,1
110846,2023,3,2023092408,2893,55889,1
110925,2023,3,2023092408,2918,42489,1
110893,2023,3,2023092408,2918,43373,1
110920,2023,3,2023092408,2918,46076,1
110880,2023,3,2023092408,2918,47871,1
110905,2023,3,2023092408,2918,47879,1
110910,2023,3,2023092408,2918,52536,1
110890,2023,3,2023092408,2918,52624,1
110887,2023,3,2023092408,2918,53448,1
110875,2023,3,2023092408,2918,53503,1
110882,2023,3,2023092408,2918,53592,1
110918,2023,3,2023092408,2918,54528,1
110895,2023,3,2023092408,2918,54578,1
110898,2023,3,2023092408,2918,55889,1
110958,2023,3,2023092408,2965,40129,1
110953,2023,3,2023092408,2965,42489,1
110940,2023,3,2023092408,2965,43373,1
110955,2023,3,2023092408,2965,46076,1
110931,2023,3,2023092408,2965,47871,1
110948,2023,3,2023092408,2965,47879,1
110950,2023,3,2023092408,2965,52536,1
110937,2023,3,2023092408,2965,52624,1
110935,2023,3,2023092408,2965,53448,1
110927,2023,3,2023092408,2965,53503,1
110933,2023,3,2023092408,2965,53592,1
110942,2023,3,2023092408,2965,54578,1
110945,2023,3,2023092408,2965,55889,1
110969,2023,3,2023092408,3073,40107,1
110962,2023,3,2023092408,3073,40166,1
110974,2023,3,2023092408,3073,44839,1
110980,2023,3,2023092408,3073,44852,1
110966,2023,3,2023092408,3073,44976,1
110970,2023,3,2023092408,3073,46190,1
83692,2023,3,2023092408,3073,47859,1
110978,2023,3,2023092408,3073,52474,1
110989,2023,3,2023092408,3073,53553,1
110982,2023,3,2023092408,3073,54481,1
110972,2023,3,2023092408,3073,54554,1
110986,2023,3,2023092408,3073,54609,1
110959,2023,3,2023092408,3073,54650,1
110993,2023,3,2023092408,3187,40166,1
111006,2023,3,2023092408,3187,44839,1
92877,2023,3,2023092408,3187,44852,1
110997,2023,3,2023092408,3187,44976,1
110998,2023,3,2023092408,3187,46190,1
111003,2023,3,2023092408,3187,47844,1
111018,2023,3,2023092408,3187,47859,1
111015,2023,3,2023092408,3187,54481,1
111005,2023,3,2023092408,3187,54554,1
111010,2023,3,2023092408,3187,54563,1
55396,2023,3,2023092408,3187,54609,1
111022,2023,3,2023092408,3187,54614,1
110991,2023,3,2023092408,3187,54650,1
111042,2023,3,2023092408,3518,46223,1
111045,2023,3,2023092408,3518,47844,1
111077,2023,3,2023092408,3518,47859,1
111050,2023,3,2023092408,3518,48482,1
111026,2023,3,2023092408,3518,48487,1
111054,2023,3,2023092408,3518,52474,1
111033,2023,3,2023092408,3518,52647,1
111058,2023,3,2023092408,3518,53511,1
111069,2023,3,2023092408,3518,53553,1
111065,2023,3,2023092408,3518,54481,1
111071,2023,3,2023092408,3518,54609,1
111028,2023,3,2023092408,3518,54650,1
111038,2023,3,2023092408,3518,55956,1
111111,2023,3,2023092408,3543,44852,1
111094,2023,3,2023092408,3543,46223,1
111097,2023,3,2023092408,3543,47844,1
111121,2023,3,2023092408,3543,47859,1
111100,2023,3,2023092408,3543,48482,1
111083,2023,3,2023092408,3543,48487,1
111105,2023,3,2023092408,3543,52474,1
9446,2023,3,2023092408,3543,52647,1
111126,2023,3,2023092408,3543,53553,1
111116,2023,3,2023092408,3543,54481,1
111124,2023,3,2023092408,3543,54609,1
9464,2023,3,2023092408,3543,54650,1
111089,2023,3,2023092408,3543,55956,1
111157,2023,3,2023092408,3575,44852,1
111143,2023,3,2023092408,3575,46223,1
111144,2023,3,2023092408,3575,47844,1
111166,2023,3,2023092408,3575,47859,1
77363,2023,3,2023092408,3575,48482,1
111129,2023,3,2023092408,3575,48487,1
111153,2023,3,2023092408,3575,52474,1
111134,2023,3,2023092408,3575,52647,1
111162,2023,3,2023092408,3575,53553,1
111172,2023,3,2023092408,3575,54481,1
111168,2023,3,2023092408,3575,54609,1
86361,2023,3,2023092408,3575,54650,1
111140,2023,3,2023092408,3575,55956,1
111220,2023,3,2023092408,3600,44852,1
111191,2023,3,2023092408,3600,46223,1
111193,2023,3,2023092408,3600,47844,1
111215,2023,3,2023092408,3600,47859,1
111197,2023,3,2023092408,3600,48482,1
111176,2023,3,2023092408,3600,48487,1
111201,2023,3,2023092408,3600,52474,1
111183,2023,3,2023092408,3600,52647,1
111210,2023,3,2023092408,3600,53553,1
111206,2023,3,2023092408,3600,54481,1
111216,2023,3,2023092408,3600,54609,1
111180,2023,3,2023092408,3600,54650,1
111186,2023,3,2023092408,3600,55956,1
111319,2023,3,2023092408,3762,44852,1
111258,2023,3,2023092408,3762,46223,1
111292,2023,3,2023092408,3762,46522,1
111265,2023,3,2023092408,3762,47844,1
111272,2023,3,2023092408,3762,48482,1
111231,2023,3,2023092408,3762,48487,1
111283,2023,3,2023092408,3762,52474,1
111246,2023,3,2023092408,3762,52647,1
111305,2023,3,2023092408,3762,54481,1
111311,2023,3,2023092408,3762,54609,1
111297,2023,3,2023092408,3762,54614,1
111238,2023,3,2023092408,3762,54650,1
111251,2023,3,2023092408,3762,55956,1
111375,2023,3,2023092409,100,39987,1
111372,2023,3,2023092409,100,42412,1
111336,2023,3,2023092409,100,42816,1
111325,2023,3,2023092409,100,43341,1
111340,2023,3,2023092409,100,43350,1
111347,2023,3,2023092409,100,45004,1
111328,2023,3,2023092409,100,46124,1
111334,2023,3,2023092409,100,46527,1
111364,2023,3,2023092409,100,47803,1
111350,2023,3,2023092409,100,47847,1
111322,2023,3,2023092409,100,52417,1
111379,2023,3,2023092409,100,52552,1
111359,2023,3,2023092409,100,55884,1
111402,2023,3,2023092409,173,37110,1
111381,2023,3,2023092409,173,38577,1
111391,2023,3,2023092409,173,40488,1
111387,2023,3,2023092409,173,42543,1
111380,2023,3,2023092409,173,43314,1
111393,2023,3,2023092409,173,46094,1
111405,2023,3,2023092409,173,46130,1
111400,2023,3,2023092409,173,47836,1
111385,2023,3,2023092409,173,47891,1
111384,2023,3,2023092409,173,52435,1
108196,2023,3,2023092409,173,53566,1
111382,2023,3,2023092409,173,55869,1
111395,2023,3,2023092409,173,55904,1
111482,2023,3,2023092409,196,37110,1
111422,2023,3,2023092409,196,38577,1
111494,2023,3,2023092409,196,40488,1
111445,2023,3,2023092409,196,42543,1
111414,2023,3,2023092409,196,43314,1
111467,2023,3,2023092409,196,46094,1
111459,2023,3,2023092409,196,46130,1
111430,2023,3,2023092409,196,52456,1
111450,2023,3,2023092409,196,53566,1
111438,2023,3,2023092409,196,55869,1
111473,2023,3,2023092409,196,55904,1
111517,2023,3,2023092409,259,37110,1
111497,2023,3,2023092409,259,38577,1
111510,2023,3,2023092409,259,40488,1
111505,2023,3,2023092409,259,42543,1
111496,2023,3,2023092409,259,43314,1
111516,2023,3,2023092409,259,46094,1
111513,2023,3,2023092409,259,46130,1
111504,2023,3,2023092409,259,47891,1
111501,2023,3,2023092409,259,52435,1
111506,2023,3,2023092409,259,53566,1
111499,2023,3,2023092409,259,55869,1
111523,2023,3,2023092409,259,55904,1
111548,2023,3,2023092409,289,37110,1
111527,2023,3,2023092409,289,38577,1
111538,2023,3,2023092409,289,40488,1
111535,2023,3,2023092409,289,42543,1
111544,2023,3,2023092409,289,46094,1
111541,2023,3,2023092409,289,46130,1
111553,2023,3,2023092409,289,47836,1
111534,2023,3,2023092409,289,47891,1
111532,2023,3,2023092409,289,52435,1
111536,2023,3,2023092409,289,53566,1
111531,2023,3,2023092409,289,55869,1
111547,2023,3,2023092409,289,55904,1
111612,2023,3,2023092409,570,39987,1
111602,2023,3,2023092409,570,42412,1
111576,2023,3,2023092409,570,43350,1
111568,2023,3,2023092409,570,43497,1
111579,2023,3,2023092409,570,45004,1
111559,2023,3,2023092409,570,46124,1
111567,2023,3,2023092409,570,46527,1
111588,2023,3,2023092409,570,47803,1
111616,2023,3,2023092409,570,47847,1
111558,2023,3,2023092409,570,52417,1
111581,2023,3,2023092409,570,52541,1
111609,2023,3,2023092409,570,55917,1
111720,2023,3,2023092409,595,39987,1
111698,2023,3,2023092409,595,42412,1
111657,2023,3,2023092409,595,43350,1
111647,2023,3,2023092409,595,43497,1
111664,2023,3,2023092409,595,45004,1
111633,2023,3,2023092409,595,46124,1
111640,2023,3,2023092409,595,46527,1
111624,2023,3,2023092409,595,47799,1
111734,2023,3,2023092409,595,47803,1
111687,2023,3,2023092409,595,47847,1
111627,2023,3,2023092409,595,52417,1
111677,2023,3,2023092409,595,52541,1
111709,2023,3,2023092409,595,55917,1
111783,2023,3,2023092409,697,39987,1
111782,2023,3,2023092409,697,42412,1
111742,2023,3,2023092409,697,43341,1
111757,2023,3,2023092409,697,43350,1
111762,2023,3,2023092409,697,45004,1
111747,2023,3,2023092409,697,46124,1
111750,2023,3,2023092409,697,46527,1
111788,2023,3,2023092409,697,47847,1
111737,2023,3,2023092409,697,52417,1
111753,2023,3,2023092409,697,52472,1
111768,2023,3,2023092409,697,52541,1
111779,2023,3,2023092409,697,55884,1
111888,2023,3,2023092409,752,39987,1
111894,2023,3,2023092409,752,42412,1
111827,2023,3,2023092409,752,42816,1
111802,2023,3,2023092409,752,43341,1
111836,2023,3,2023092409,752,43350,1
111845,2023,3,2023092409,752,45004,1
111815,2023,3,2023092409,752,46124,1
111853,2023,3,2023092409,752,47847,1
111821,2023,3,2023092409,752,52472,1
111857,2023,3,2023092409,752,52552,1
111878,2023,3,2023092409,752,55884,1
111871,2023,3,2023092409,752,56471,1
111795,2023,3,2023092409,752,56598,1
111921,2023,3,2023092409,818,37110,1
111896,2023,3,2023092409,818,38577,1
111925,2023,3,2023092409,818,40488,1
19472,2023,3,2023092409,818,42543,1
111910,2023,3,2023092409,818,46130,1
111913,2023,3,2023092409,818,46170,1
111899,2023,3,2023092409,818,47793,1
111918,2023,3,2023092409,818,47836,1
111904,2023,3,2023092409,818,47891,1
111902,2023,3,2023092409,818,52435,1
89645,2023,3,2023092409,818,53566,1
19479,2023,3,2023092409,818,55869,1
111967,2023,3,2023092409,865,37110,1
111931,2023,3,2023092409,865,38577,1
111950,2023,3,2023092409,865,40488,1
111941,2023,3,2023092409,865,42543,1
111930,2023,3,2023092409,865,43314,1
111957,2023,3,2023092409,865,46094,1
111953,2023,3,2023092409,865,46130,1
111965,2023,3,2023092409,865,47836,1
111938,2023,3,2023092409,865,47891,1
111944,2023,3,2023092409,865,53566,1
111933,2023,3,2023092409,865,55869,1
111971,2023,3,2023092409,865,55904,1
112008,2023,3,2023092409,930,39987,1
112014,2023,3,2023092409,930,42412,1
111983,2023,3,2023092409,930,42816,1
111985,2023,3,2023092409,930,43350,1
111980,2023,3,2023092409,930,43497,1
111989,2023,3,2023092409,930,45004,1
111974,2023,3,2023092409,930,46124,1
111978,2023,3,2023092409,930,46527,1
111991,2023,3,2023092409,930,47803,1
112000,2023,3,2023092409,930,47847,1
111996,2023,3,2023092409,930,52541,1
112006,2023,3,2023092409,930,55917,1
112136,2023,3,2023092409,967,39987,1
112123,2023,3,2023092409,967,42412,1
112059,2023,3,2023092409,967,42816,1
112072,2023,3,2023092409,967,43350,1
112047,2023,3,2023092409,967,43497,1
112081,2023,3,2023092409,967,45004,1
112028,2023,3,2023092409,967,46124,1
112034,2023,3,2023092409,967,46527,1
112156,2023,3,2023092409,967,47803,1
112105,2023,3,2023092409,967,47847,1
112091,2023,3,2023092409,967,52446,1
112126,2023,3,2023092409,967,55917,1
112238,2023,3,2023092409,1100,39987,1
112247,2023,3,2023092409,1100,42412,1
112194,2023,3,2023092409,1100,42816,1
112199,2023,3,2023092409,1100,43350,1
112178,2023,3,2023092409,1100,43497,1
112160,2023,3,2023092409,1100,46124,1
112168,2023,3,2023092409,1100,46527,1
112227,2023,3,2023092409,1100,47803,1
112218,2023,3,2023092409,1100,47847,1
112176,2023,3,2023092409,1100,52472,1
112208,2023,3,2023092409,1100,52541,1
112186,2023,3,2023092409,1100,52939,1
112237,2023,3,2023092409,1100,55917,1
112279,2023,3,2023092409,1390,39987,1
112283,2023,3,2023092409,1390,42412,1
112260,2023,3,2023092409,1390,42816,1
112250,2023,3,2023092409,1390,43341,1
112264,2023,3,2023092409,1390,43350,1
112251,2023,3,2023092409,1390,46124,1
112256,2023,3,2023092409,1390,46527,1
112271,2023,3,2023092409,1390,47847,1
112257,2023,3,2023092409,1390,52472,1
112268,2023,3,2023092409,1390,52541,1
112259,2023,3,2023092409,1390,52939,1
112277,2023,3,2023092409,1390,55917,1
112274,2023,3,2023092409,1390,56471,1
112313,2023,3,2023092409,1413,39987,1
112310,2023,3,2023092409,1413,42412,1
112302,2023,3,2023092409,1413,43350,1
112288,2023,3,2023092409,1413,46124,1
112292,2023,3,2023092409,1413,46527,1
112306,2023,3,2023092409,1413,47847,1
112295,2023,3,2023092409,1413,52472,1
112299,2023,3,2023092409,1413,52939,1
112318,2023,3,2023092409,1413,55884,1
112286,2023,3,2023092409,1413,56598,1
112362,2023,3,2023092409,1479,37110,1
112330,2023,3,2023092409,1479,38577,1
112347,2023,3,2023092409,1479,40488,1
112341,2023,3,2023092409,1479,42543,1
112322,2023,3,2023092409,1479,43314,1
112367,2023,3,2023092409,1479,46130,1
112358,2023,3,2023092409,1479,47836,1
112337,2023,3,2023092409,1479,47941,1
